date_processed,rspm,spm,pm2_5
2005-10-21,110.66666666666667,228.42424242424244,
2005-10-22,121.47222222222223,247.17543859649126,
2005-10-24,139.27631578947367,277.3114035087719,
2005-10-25,149.05747126436782,299.69540229885064,
2005-10-26,149.7638888888889,271.8333333333333,
2005-10-27,131.37820512820514,289.1488095238095,
2005-10-28,132.890625,267.0591397849462,
2005-10-29,139.24166666666667,303.54347826086956,
2005-10-30,339.0,565.0,
2005-10-31,129.2152777777778,298.8141025641026,
2005-11-01,162.7016129032258,322.8240740740741,
2005-11-02,147.60416666666669,288.60897435897436,
2005-11-03,120.34408602150539,251.05555555555557,
2005-11-04,136.02222222222224,318.25,
2005-11-05,121.73809523809523,239.29487179487177,
2005-11-06,187.0952380952381,454.11764705882354,
2005-11-07,91.78160919540231,181.29166666666669,
2005-11-08,96.5546875,211.3828125,
2005-11-09,92.0,209.0,
2005-11-10,94.2986111111111,223.7847222222222,
2005-11-11,153.46052631578948,302.6,
2005-11-12,475.5,759.5,
2005-11-13,396.0,472.0,
2005-11-14,133.0,287.4385964912281,
2005-11-15,111.14035087719297,290.45454545454544,
2005-11-16,142.16176470588235,279.59090909090907,
2005-11-17,152.54301075268816,287.9462365591397,
2005-11-18,140.80092592592592,266.54411764705884,
2005-11-19,112.04545454545455,267.26388888888886,
2005-11-20,341.0,542.0,
2005-11-21,146.11507936507937,283.4308943089431,
2005-11-22,150.23809523809524,308.57619047619045,
2005-11-23,144.43693693693692,277.47222222222223,
2005-11-24,144.8709677419355,306.28125,
2005-11-25,149.95,276.5598290598291,
2005-11-26,147.61111111111111,299.57575757575756,
2005-11-27,284.5,456.5,
2005-11-28,166.68560606060603,346.91287878787875,
2005-11-29,144.95454545454547,324.625,
2005-11-30,145.85294117647058,266.140625,
2005-12-01,149.7156862745098,272.3965517241379,
2005-12-02,116.375,217.86666666666667,
2005-12-03,112.06666666666666,227.53333333333333,
2005-12-04,171.67241379310346,360.5,
2005-12-05,145.625,298.0238095238096,
2005-12-06,211.33333333333334,403.3333333333333,
2005-12-07,82.80357142857143,196.95,
2005-12-08,94.93548387096774,212.15625,
2005-12-09,69.859375,161.7828282828283,
2005-12-10,109.22222222222223,246.625,
2005-12-11,129.66666666666666,289.1066666666667,
2005-12-12,169.22522522522524,330.33333333333337,
2005-12-13,175.31018518518516,347.0049019607843,
2005-12-14,170.91666666666666,353.56666666666666,
2005-12-15,175.0049019607843,345.530303030303,
2005-12-16,162.125,322.3763440860215,
2005-12-17,146.14583333333334,318.22463768115944,
2005-12-18,72.0,230.0,
2005-12-19,192.75213675213675,341.462962962963,
2005-12-20,204.84722222222223,380.98571428571427,
2005-12-21,181.24242424242425,310.88709677419354,
2005-12-22,156.33854166666669,303.7916666666667,
2005-12-23,151.63541666666666,292.0860215053764,
2005-12-24,147.03333333333333,292.95138888888886,
2005-12-25,215.0,315.0,
2005-12-26,153.41203703703707,315.84722222222223,
2005-12-27,177.33333333333334,327.66666666666663,
2005-12-28,206.6875,382.05,
2005-12-29,179.1611111111111,342.264367816092,
2005-12-30,159.43333333333334,306.7857142857143,
2005-12-31,161.65,304.05,
2006-01-01,247.0,371.5,
2006-01-02,153.35256410256412,306.5570175438596,
2006-01-03,145.76126126126124,300.27619047619044,
2006-01-04,154.015873015873,319.78,
2006-01-05,166.9787234042553,331.7348484848485,
2006-01-06,130.1825396825397,277.92424242424244,
2006-01-07,99.41666666666666,221.37654320987656,
2006-01-08,83.35984848484848,174.31300813008133,
2006-01-09,85.62857142857143,175.0,
2006-01-10,63.57142857142857,137.64285714285714,
2006-01-11,149.3480392156863,273.92424242424244,
2006-01-12,133.70471014492753,269.30158730158735,
2006-01-13,164.46774193548387,350.2555555555556,
2006-01-14,174.59666666666664,325.8589743589743,
2006-01-15,246.875,457.0,
2006-01-16,166.31623931623932,320.28205128205127,
2006-01-17,172.82916666666665,369.93333333333334,
2006-01-18,176.4656862745098,352.9,
2006-01-19,157.33908045977014,315.8725490196079,
2006-01-20,145.45641025641027,319.6689189189189,
2006-01-21,156.73333333333332,347.3,
2006-01-22,164.25,327.5,
2006-01-23,150.05092592592595,323.7268518518519,
2006-01-24,156.6898148148148,340.8931623931624,
2006-01-25,172.78160919540227,341.14516129032256,
2006-01-26,130.72222222222223,297.8181818181818,
2006-01-27,170.59722222222223,356.3595238095238,
2006-01-28,180.3409090909091,369.5320512820513,
2006-01-29,228.0,408.0,
2006-01-30,168.53508771929825,324.3378378378378,
2006-01-31,162.3397435897436,337.9195402298851,
2006-02-01,147.2560975609756,321.89583333333337,
2006-02-02,168.6720430107527,355.4351851851852,
2006-02-03,156.453125,340.6756756756757,
2006-02-04,99.3,292.0833333333333,
2006-02-05,154.734126984127,314.1777777777778,
2006-02-06,132.9059829059829,268.1142857142857,
2006-02-07,57.625,129.0,
2006-02-08,95.94047619047619,157.73684210526315,
2006-02-09,93.78888888888888,192.79761904761907,
2006-02-10,92.16666666666667,189.72727272727272,
2006-02-11,124.92083333333335,248.88617886178858,
2006-02-12,137.18137254901958,307.6357142857143,
2006-02-13,170.77314814814815,344.40090090090087,
2006-02-14,155.66666666666666,369.99523809523805,
2006-02-15,152.83333333333334,338.9504504504505,
2006-02-16,160.88333333333333,340.43627450980387,
2006-02-17,138.40243902439025,319.3125,
2006-02-18,142.1590909090909,328.6419753086419,
2006-02-19,202.5,406.5,
2006-02-20,145.42982456140354,322.6025641025641,
2006-02-21,148.89166666666668,317.1458333333333,
2006-02-22,151.75462962962965,293.2361111111111,
2006-02-23,151.33809523809526,323.912037037037,
2006-02-24,136.83796296296293,316.5300925925926,
2006-02-25,168.47435897435895,345.0892857142857,
2006-02-26,90.0,175.25,
2006-02-27,139.92307692307693,312.491452991453,
2006-02-28,138.316091954023,295.01612903225805,
2006-03-01,148.81428571428572,315.1907894736842,
2006-03-02,157.36486486486487,319.4605263157895,
2006-03-03,138.1140350877193,298.712962962963,
2006-03-04,140.8008130081301,293.40598290598285,
2006-03-05,181.71904761904761,335.2598039215686,
2006-03-06,99.35897435897436,239.56321839080462,
2006-03-07,102.52898550724638,212.7888888888889,
2006-03-08,77.23076923076921,173.08333333333331,
2006-03-09,85.76190476190474,137.88888888888889,
2006-03-10,106.92424242424241,239.70740740740737,
2006-03-11,130.29629629629628,247.8583333333333,
2006-03-12,233.0,445.25,
2006-03-13,127.13194444444444,243.6312056737589,
2006-03-14,115.13636363636364,213.93650793650795,
2006-03-15,95.5,178.35714285714286,
2006-03-16,118.359649122807,248.39912280701753,
2006-03-17,118.59848484848484,240.09349593495932,
2006-03-18,143.3768115942029,259.2371794871795,
2006-03-19,171.125,355.8333333333333,
2006-03-20,137.04545454545453,303.037037037037,
2006-03-21,131.14957264957263,279.14529914529913,
2006-03-22,137.89285714285714,272.7439024390244,
2006-03-23,133.890625,295.9646464646464,
2006-03-24,143.11111111111111,324.44841269841265,
2006-03-25,134.18055555555557,305.66,
2006-03-26,197.66666666666666,485.0,
2006-03-27,147.97037037037038,326.83333333333337,
2006-03-28,139.71623931623932,316.0470085470085,
2006-03-29,171.6505376344086,294.98214285714283,
2006-03-30,127.28395061728395,278.18390804597703,
2006-03-31,140.95833333333334,300.741935483871,
2006-04-01,157.29629629629628,283.63131313131316,
2006-04-02,136.73484848484847,297.0987654320988,
2006-04-03,116.22727272727273,276.12820512820514,
2006-04-04,136.09649122807016,298.1958333333333,
2006-04-05,147.55038759689924,303.24468085106383,
2006-04-06,63.666666666666664,180.33333333333334,
2006-04-07,102.50406504065042,226.10569105691053,
2006-04-08,92.625,188.70238095238096,
2006-04-09,94.73333333333333,177.13636363636363,
2006-04-10,130.17886178861787,253.89473684210526,
2006-04-11,139.18817204301075,294.921875,
2006-04-12,141.30381944444443,311.0408163265306,
2006-04-13,158.98095238095237,308.4780701754386,
2006-04-14,119.075,270.23809523809524,
2006-04-15,155.64285714285714,337.2173913043478,
2006-04-16,126.0,337.0,
2006-04-17,155.63888888888889,320.0407407407408,
2006-04-18,134.61261261261262,296.3373983739837,
2006-04-19,150.67592592592592,305.3518518518519,
2006-04-20,153.67117117117115,337.8780487804878,
2006-04-21,148.0037037037037,322.81060606060606,
2006-04-22,171.04545454545453,360.9230769230769,
2006-04-23,101.5,322.5,
2006-04-24,148.2479674796748,314.41666666666663,
2006-04-25,156.5326086956522,328.4728260869565,
2006-04-26,165.421875,337.23737373737373,
2006-04-27,142.35833333333332,321.8095238095238,
2006-04-28,127.44308943089429,280.3780487804878,
2006-04-29,160.6494252873563,334.54166666666663,
2006-04-30,311.0,203.5,
2006-05-01,148.09595959595958,316.85526315789474,
2006-05-02,158.2,339.5,
2006-05-03,94.83333333333333,259.5,
2006-05-04,151.06190476190474,286.68229166666663,
2006-05-05,149.3968253968254,309.4122807017544,
2006-05-06,122.02592592592592,255.16666666666666,
2006-05-07,96.6622807017544,228.05855855855853,
2006-05-08,96.69753086419753,203.19230769230768,
2006-05-09,86.01190476190476,187.11666666666667,
2006-05-10,121.8804347826087,266.81560283687946,
2006-05-11,137.375,300.4375,
2006-05-12,143.4611111111111,305.34469696969694,
2006-05-13,170.21296296296293,343.6470588235294,
2006-05-14,99.8,322.4,
2006-05-15,141.0408163265306,286.1231884057971,
2006-05-16,125.34166666666667,306.3294573643411,
2006-05-17,138.97008547008548,251.6846846846847,
2006-05-18,133.6468253968254,304.02713178294573,
2006-05-19,139.31349206349208,279.9868421052632,
2006-05-20,139.91666666666666,344.18452380952385,
2006-05-21,75.2,245.2,
2006-05-22,131.98106060606062,272.6515151515152,
2006-05-23,133.1904761904762,282.1138211382114,
2006-05-24,135.010101010101,293.64285714285717,
2006-05-25,125.82936507936505,300.68992248062017,
2006-05-26,134.22522522522522,275.35185185185185,
2006-05-27,125.35256410256412,303.77160493827154,
2006-05-28,64.5,200.5,
2006-05-29,129.35416666666666,285.6666666666667,
2006-05-30,130.4099099099099,326.2606837606837,
2006-05-31,131.0787037037037,292.75,
2006-06-01,135.56481481481484,293.1047619047619,
2006-06-02,179.49999999999997,370.88257575757575,
2006-06-03,130.3900709219858,304.0416666666667,
2006-06-04,121.87301587301587,287.7569444444444,
2006-06-05,128.64102564102564,335.99444444444447,
2006-06-06,129.85037878787878,279.7936507936508,
2006-06-07,91.03846153846153,186.26190476190476,
2006-06-08,35.88888888888889,148.91666666666666,
2006-06-09,89.71666666666667,157.09649122807016,
2006-06-10,121.93333333333334,252.3139534883721,
2006-06-11,133.4673913043478,264.3851851851852,
2006-06-12,129.4551282051282,278.16875,
2006-06-13,145.52192982456143,335.9715447154471,
2006-06-14,156.275,292.00450450450455,
2006-06-15,135.5811965811966,321.4833333333333,
2006-06-16,110.87121212121214,232.1627906976744,
2006-06-17,117.16666666666667,267.5402298850575,
2006-06-18,154.0,362.25,
2006-06-19,127.0886524822695,244.92592592592592,
2006-06-20,127.17753623188405,271.89855072463763,
2006-06-21,119.24019607843138,235.43627450980392,
2006-06-22,118.62765957446808,262.88768115942025,
2006-06-23,121.17829457364341,222.3658536585366,
2006-06-24,121.89444444444445,259.5632183908046,
2006-06-25,77.5,115.0,
2006-06-26,95.61224489795919,184.96296296296293,
2006-06-27,96.75396825396827,218.43560606060603,
2006-06-28,104.91176470588235,191.54040404040407,
2006-06-29,91.57142857142857,208.47727272727272,
2006-06-30,96.46428571428571,188.25438596491227,
2006-07-01,157.64666666666665,320.8703703703704,
2006-07-02,166.43137254901958,356.3970588235294,
2006-07-03,133.04824561403507,311.0940170940171,
2006-07-04,134.94573643410854,285.8252032520325,
2006-07-05,130.1,304.5,
2006-07-06,147.29901960784315,290.32380952380953,
2006-07-07,103.04878048780488,218.81140350877195,
2006-07-08,99.03174603174602,183.68055555555554,
2006-07-09,79.58527131782947,180.1074074074074,
2006-07-10,95.80864197530865,220.15,
2006-07-11,147.481884057971,289.97777777777776,
2006-07-12,150.04901960784315,313.41,
2006-07-13,93.89922480620156,224.11111111111111,
2006-07-14,124.66326530612245,242.25581395348837,
2006-07-15,129.1551724137931,268.32098765432096,
2006-07-16,44.833333333333336,228.75,
2006-07-17,106.20424836601306,209.38541666666666,
2006-07-18,93.88888888888889,201.7560975609756,
2006-07-19,112.51388888888889,192.33333333333334,
2006-07-20,103.47222222222223,190.17171717171718,
2006-07-21,105.58823529411765,201.91111111111113,
2006-07-22,106.87222222222222,196.5977011494253,
2006-07-23,48.3,101.5,
2006-07-24,93.5,176.515873015873,
2006-07-25,88.88372093023256,204.84469696969697,
2006-07-26,111.3970588235294,206.2676767676768,
2006-07-27,78.47297297297297,186.3235294117647,
2006-07-28,101.76315789473684,182.06060606060606,
2006-07-29,85.32638888888889,172.1736111111111,
2006-07-30,32.5,87.0,
2006-07-31,86.91414141414141,167.20689655172413,
2006-08-01,234.0,408.3333333333333,
2006-08-02,172.3,352.10526315789474,
2006-08-03,154.73577235772356,325.1747967479675,
2006-08-04,112.275,266.1818181818182,
2006-08-05,159.8372093023256,360.8643410852713,
2006-08-06,127.27777777777777,298.7789855072464,
2006-08-07,105.27083333333333,247.23188405797103,
2006-08-08,85.73076923076923,179.28703703703704,
2006-08-09,95.86805555555556,192.38372093023256,
2006-08-10,107.375,211.875,
2006-08-11,150.0625,311.1747967479675,
2006-08-12,131.4836956521739,281.52840909090907,
2006-08-13,43.2,113.9,
2006-08-14,93.44047619047619,195.84615384615384,
2006-08-15,52.94444444444444,155.25,
2006-08-16,73.25757575757575,144.84057971014494,
2006-08-17,92.17073170731707,177.27916666666667,
2006-08-18,92.53070175438597,191.56190476190474,
2006-08-19,85.88505747126436,178.20238095238096,
2006-08-20,43.333333333333336,114.66666666666667,
2006-08-21,95.7326388888889,171.0125,
2006-08-22,91.825,192.52083333333334,
2006-08-23,90.87837837837837,157.4264705882353,
2006-08-24,83.92543859649123,188.8935185185185,
2006-08-25,93.5873015873016,181.72368421052633,
2006-08-26,96.58333333333334,215.32142857142858,
2006-08-27,73.66666666666667,155.83333333333334,
2006-08-28,87.89430894308944,175.07894736842104,
2006-08-29,96.5074074074074,199.0569105691057,
2006-08-30,105.74285714285715,186.8172043010753,
2006-08-31,90.04040404040404,167.76666666666668,
2006-09-01,161.93089430894307,307.3076923076923,
2006-09-02,166.06,354.037037037037,
2006-09-03,132.71428571428572,306.12612612612617,
2006-09-04,154.5,283.25,
2006-09-05,155.74390243902437,350.5515873015873,
2006-09-06,142.17777777777778,303.8690476190476,
2006-09-07,41.75,101.5,
2006-09-08,93.18137254901961,161.67241379310346,
2006-09-09,91.95512820512819,180.231884057971,
2006-09-10,115.06666666666666,235.8296296296296,
2006-09-11,135.0,292.2006802721088,
2006-09-12,145.98055555555553,310.5030864197531,
2006-09-13,95.53030303030302,185.9047619047619,
2006-09-14,90.92962962962963,194.6098484848485,
2006-09-15,93.57751937984496,202.25416666666666,
2006-09-16,92.0,202.11827956989245,
2006-09-17,57.5,172.25,
2006-09-18,101.80188679245283,212.40625,
2006-09-19,75.24537037037037,178.8904761904762,
2006-09-20,108.90833333333335,222.52252252252248,
2006-09-21,99.14728682170542,213.53488372093022,
2006-09-22,96.3076923076923,198.80882352941177,
2006-09-23,98.39285714285714,206.67283950617286,
2006-09-24,72.1,152.0,
2006-09-25,93.29513888888887,216.31914893617022,
2006-09-26,105.52380952380952,230.63095238095238,
2006-09-27,100.97916666666667,208.4273504273504,
2006-09-28,101.28260869565217,221.07954545454547,
2006-09-29,97.04761904761905,194.5625,
2006-09-30,98.63978494623656,184.23214285714286,
2006-10-01,165.31862745098042,351.85784313725486,
2006-10-02,165.9189189189189,392.43859649122805,
2006-10-03,125.12365591397848,284.0806451612903,
2006-10-04,158.98863636363637,327.19047619047615,
2006-10-05,206.989898989899,365.5967741935484,
2006-10-06,130.1231884057971,302.36111111111114,
2006-10-07,103.95918367346938,206.41304347826087,
2006-10-08,91.3162393162393,189.1178861788618,
2006-10-09,82.7,163.75,
2006-10-10,122.73913043478261,265.0471014492754,
2006-10-11,159.42045454545453,297.5458333333333,
2006-10-12,197.75,376.125,
2006-10-13,124.98106060606061,265.890243902439,
2006-10-14,96.32222222222224,220.54761904761907,
2006-10-15,116.2,251.5,
2006-10-16,131.88050314465409,272.17,
2006-10-17,121.93560606060606,265.594696969697,
2006-10-18,130.92543859649123,266.7567567567568,
2006-10-19,109.0940170940171,262.7125,
2006-10-20,92.99019607843138,228.11111111111111,
2006-10-21,129.6474358974359,249.9814814814815,
2006-10-22,109.31372549019608,218.87254901960782,
2006-10-23,110.74166666666667,244.0952380952381,
2006-10-24,103.52222222222223,215.33333333333331,
2006-10-25,114.8985507246377,272.76282051282055,
2006-10-26,126.37777777777778,257.2282608695652,
2006-10-27,142.50854700854703,280.6216216216216,
2006-10-28,128.20430107526883,259.18817204301075,
2006-10-29,127.6111111111111,272.22222222222223,
2006-10-30,136.84782608695653,265.8863636363636,
2006-10-31,119.91919191919192,240.52857142857144,
2006-11-01,155.75925925925927,294.4583333333333,
2006-11-02,172.11363636363637,379.88405797101444,
2006-11-03,125.55,245.9083333333333,
2006-11-04,121.92982456140352,334.0873015873016,
2006-11-05,154.75213675213675,355.6958333333333,
2006-11-06,127.6,347.9,
2006-11-07,95.46396396396396,198.60648148148147,
2006-11-08,100.359126984127,197.19212962962962,
2006-11-09,93.35106382978724,179.17054263565893,
2006-11-10,118.49444444444444,246.08712121212122,
2006-11-11,138.94827586206895,272.6904761904762,
2006-11-12,124.3669871794872,269.5697278911565,
2006-11-13,129.79251700680274,270.5208333333333,
2006-11-14,137.36666666666667,289.6962962962963,
2006-11-15,142.43253968253967,277.2916666666667,
2006-11-16,141.74242424242422,295.2608695652174,
2006-11-17,139.75694444444443,270.00757575757575,
2006-11-18,147.67708333333334,293.449494949495,
2006-11-19,149.41666666666666,337.8333333333333,
2006-11-20,130.84782608695653,283.6296296296296,
2006-11-21,144.77891156462584,289.48581560283685,
2006-11-22,143.10087719298244,279.88888888888886,
2006-11-23,126.96895424836602,259.14379084967317,
2006-11-24,127.3170731707317,260.7875,
2006-11-25,126.68571428571428,270.27941176470586,
2006-11-26,131.0,270.7857142857143,
2006-11-27,136.53125,284.27777777777777,
2006-11-28,147.13068181818184,291.28787878787875,
2006-11-29,140.51875,279.1707317073171,
2006-11-30,122.36538461538461,266.06041666666664,
2006-12-01,162.38288288288285,320.2708333333333,
2006-12-02,180.8,342.1,
2006-12-03,91.75,199.125,
2006-12-04,161.14864864864865,285.5769230769231,
2006-12-05,148.3174603174603,318.81300813008124,
2006-12-06,155.15555555555557,313.3809523809524,
2006-12-07,100.95348837209302,187.39473684210526,
2006-12-08,90.1590909090909,182.27272727272728,
2006-12-09,87.71985815602837,198.75362318840578,
2006-12-10,126.15602836879432,273.5072463768116,
2006-12-11,148.91666666666666,318.6666666666667,
2006-12-12,137.640625,298.5,
2006-12-13,146.51162790697674,295.7723577235773,
2006-12-14,141.45192307692307,282.6132075471698,
2006-12-15,143.81914893617022,279.5232558139535,
2006-12-16,158.7549019607843,327.9264705882353,
2006-12-17,183.46666666666667,344.4,
2006-12-18,143.23469387755102,302.73936170212767,
2006-12-19,163.74113475177305,320.59259259259255,
2006-12-20,164.7625,341.4268292682927,
2006-12-21,176.40666666666664,349.6319444444445,
2006-12-22,147.04545454545453,294.625,
2006-12-23,153.1111111111111,303.2876344086021,
2006-12-24,174.16666666666666,296.1666666666667,
2006-12-25,151.7051282051282,308.7261904761905,
2006-12-26,169.24242424242425,329.41472868217056,
2006-12-27,151.14375,296.01973684210526,
2006-12-28,143.90151515151513,302.27222222222224,
2006-12-29,137.66860465116278,278.2371794871795,
2006-12-30,144.71505376344084,316.2795698924731,
2006-12-31,224.0,377.25,
2007-01-01,116.15277777777779,273.4567901234568,
2007-01-02,161.35576923076923,334.20283018867923,
2007-01-03,122.80319148936171,250.9343971631206,
2007-01-04,183.57142857142858,397.0,
2007-01-05,117.26190476190476,300.98106060606057,
2007-01-06,125.33660130718955,264.2971014492754,
2007-01-07,63.5,176.6,
2007-01-08,85.73255813953489,166.875,
2007-01-09,87.14957264957265,168.34343434343435,
2007-01-10,99.27734375,219.1594827586207,
2007-01-11,145.6700680272109,282.0719696969697,
2007-01-12,147.8918918918919,314.02142857142854,
2007-01-13,152.38392857142858,309.3511904761905,
2007-01-14,169.3,334.3,
2007-01-15,155.1060606060606,322.8909090909091,
2007-01-16,158.5224358974359,324.8616666666666,
2007-01-17,165.2840909090909,329.1875,
2007-01-18,165.84795321637424,327.7166666666667,
2007-01-19,145.95652173913044,312.85795454545456,
2007-01-20,178.08072916666669,371.1720430107527,
2007-01-21,216.0,446.1,
2007-01-22,142.23305084745763,291.31140350877195,
2007-01-23,160.08333333333334,334.78231292517006,
2007-01-24,161.21,309.25,
2007-01-25,167.43371212121212,340.50181159420293,
2007-01-26,115.38461538461539,264.2142857142857,
2007-01-27,165.83558558558556,331.9346846846847,
2007-01-28,234.25,413.0,
2007-01-29,151.93303571428572,319.89224137931035,
2007-01-30,138.9888888888889,292.19642857142856,
2007-01-31,158.38636363636363,313.1875,
2007-02-01,141.74702380952382,293.6757575757576,
2007-02-02,154.31300813008133,315.3953488372093,
2007-02-03,120.890625,249.1888888888889,
2007-02-04,127.7867231638418,284.06060606060606,
2007-02-05,122.77235772357724,283.2882882882883,
2007-02-06,129.77991452991452,279.1134259259259,
2007-02-07,86.63166666666667,185.76418439716315,
2007-02-08,95.50446428571429,193.40865384615384,
2007-02-09,38.25,69.33333333333333,
2007-02-10,81.36363636363636,159.29545454545453,
2007-02-11,142.78301886792454,293.50680272108843,
2007-02-12,128.64285714285714,248.33333333333334,
2007-02-13,113.02916666666667,246.84756097560975,
2007-02-14,124.6521739130435,244.9981884057971,
2007-02-15,129.33647798742138,270.91509433962267,
2007-02-16,106.35215053763442,244.46875,
2007-02-17,129.39922480620154,275.4166666666667,
2007-02-18,133.14285714285714,242.5,
2007-02-19,122.89406779661017,256.98636363636365,
2007-02-20,129.69270833333334,276.62326388888886,
2007-02-21,133.2900641025641,269.71598639455783,
2007-02-22,143.2172619047619,296.02469135802465,
2007-02-23,127.33653846153847,280.98979591836735,
2007-02-24,136.0808823529412,310.67447916666663,
2007-02-25,101.85714285714286,226.83333333333334,
2007-02-26,135.49712643678163,279.25892857142856,
2007-02-27,125.94565217391305,287.4648148148148,
2007-02-28,119.05555555555554,264.1578947368421,
2007-03-01,136.00185185185185,282.48936170212767,
2007-03-02,146.13958333333335,326.06081081081084,
2007-03-03,115.66216216216216,245.53385416666669,
2007-03-04,141.66666666666669,306.9791666666667,
2007-03-05,124.03703703703704,284.87735849056605,
2007-03-06,85.3,285.25,
2007-03-07,105.79924242424244,219.72222222222223,
2007-03-08,77.63297872340425,165.2443181818182,
2007-03-09,91.42397660818715,191.47756410256412,
2007-03-10,115.67166666666668,236.10555555555555,
2007-03-11,140.37745098039215,295.8602150537634,
2007-03-12,143.2842261904762,289.94496855345915,
2007-03-13,121.42907801418438,268.67857142857144,
2007-03-14,112.5177304964539,237.04629629629628,
2007-03-15,126.2275641025641,265.0070921985816,
2007-03-16,128.23039215686273,265.3802083333333,
2007-03-17,136.6184210526316,267.6565656565657,
2007-03-18,185.8,340.0,
2007-03-19,130.32692307692307,274.9468085106383,
2007-03-20,126.06122448979592,284.3659420289855,
2007-03-21,122.28166666666667,258.2145390070922,
2007-03-22,133.1454248366013,282.73,
2007-03-23,113.125,257.9583333333333,
2007-03-24,133.8578431372549,295.40909090909093,
2007-03-25,112.78571428571429,300.3333333333333,
2007-03-26,133.77272727272728,283.0147058823529,
2007-03-27,130.4318181818182,293.10539215686276,
2007-03-28,137.08514492753625,302.36851851851856,
2007-03-29,129.63679245283018,276.468085106383,
2007-03-30,136.59883720930233,289.61875,
2007-03-31,135.5625,323.984126984127,
2007-04-01,156.42295597484278,329.4575163398693,
2007-04-02,146.78571428571428,296.8333333333333,
2007-04-03,131.4,318.0,
2007-04-04,137.53472222222223,306.1050724637681,
2007-04-05,126.76100628930817,285.45659722222223,
2007-04-06,124.08060109289617,274.0238095238095,
2007-04-07,82.39930555555556,167.95925925925926,
2007-04-08,89.54583333333332,155.72794117647058,
2007-04-09,63.65625,143.38020833333334,
2007-04-10,105.96428571428571,229.14242424242425,
2007-04-11,324.4,613.5,
2007-04-12,161.93589743589743,312.0625,
2007-04-13,144.01666666666668,296.8963414634146,
2007-04-14,143.55769230769232,312.8269230769231,
2007-04-15,130.625,283.2857142857143,
2007-04-16,137.8360655737705,310.1,
2007-04-17,161.34375,341.0208333333333,
2007-04-18,133.66666666666666,307.05492424242425,
2007-04-19,127.17198581560282,300.8489583333333,
2007-04-20,148.26415094339623,302.546875,
2007-04-21,148.7761904761905,292.63131313131316,
2007-04-22,121.33333333333333,286.2,
2007-04-23,134.1706349206349,311.0635593220339,
2007-04-24,140.4181818181818,321.4433962264151,
2007-04-25,148.0639534883721,327.45542635658916,
2007-04-26,138.659604519774,306.56481481481484,
2007-04-27,136.98958333333334,306.43703703703704,
2007-04-28,142.72916666666666,310.66145833333337,
2007-04-29,108.8,368.3333333333333,
2007-04-30,122.49019607843137,284.2391304347826,
2007-05-01,129.48295454545453,265.1467391304348,
2007-05-02,142.90384615384616,309.1388888888889,
2007-05-03,124.78571428571429,266.0014367816092,
2007-05-04,138.94971264367817,310.3924242424242,
2007-05-05,133.90040650406502,302.09188034188037,
2007-05-06,121.71780303030305,288.369918699187,
2007-05-07,96.6078431372549,201.12925170068024,
2007-05-08,101.66666666666667,213.5,
2007-05-09,88.93537414965988,183.42407407407404,
2007-05-10,113.88461538461539,235.963768115942,
2007-05-11,150.2929292929293,311.80555555555554,
2007-05-12,172.25,326.69444444444446,
2007-05-13,89.83333333333333,238.2,
2007-05-14,118.70901639344262,250.35,
2007-05-15,144.2566666666667,322.89409722222223,
2007-05-16,129.7888888888889,293.9554263565891,
2007-05-17,124.66959064327486,292.48787878787874,
2007-05-18,128.65865384615384,293.531914893617,
2007-05-19,143.53472222222223,337.38235294117646,
2007-05-20,115.58333333333333,298.2,
2007-05-21,113.25,257.2758620689655,
2007-05-22,133.12339743589743,309.5816326530612,
2007-05-23,134.6888888888889,305.40909090909093,
2007-05-24,124.25718390804599,289.65909090909093,
2007-05-25,136.41860465116278,311.2012195121951,
2007-05-26,126.03846153846153,308.17592592592587,
2007-05-27,92.83333333333333,241.9,
2007-05-28,116.68279569892472,276.7894736842105,
2007-05-29,120.52659574468085,284.69444444444446,
2007-05-30,122.66489361702128,276.22727272727275,
2007-05-31,124.21428571428571,270.35185185185185,
2007-06-01,144.64285714285714,307.8963414634146,
2007-06-02,143.69618055555557,312.1423611111111,
2007-06-03,137.0528846153846,303.5625,
2007-06-04,105.8103448275862,283.975,
2007-06-05,111.6,296.75,
2007-06-06,118.7127659574468,263.15,
2007-06-07,87.43650793650792,196.56666666666666,
2007-06-08,89.52121212121212,168.66666666666663,
2007-06-09,82.88368055555556,195.4409722222222,
2007-06-10,103.3970588235294,220.07258064516128,
2007-06-11,169.64622641509433,340.355,
2007-06-12,162.00438596491227,317.687908496732,
2007-06-13,101.98913043478261,234.76550387596902,
2007-06-14,113.95987654320989,241.42333333333335,
2007-06-15,97.06944444444446,225.97727272727272,
2007-06-16,90.85353535353535,230.92171717171718,
2007-06-17,55.5,153.0,
2007-06-18,92.8390804597701,207.86363636363637,
2007-06-19,103.22916666666667,228.06296296296293,
2007-06-20,97.27777777777777,214.63953488372093,
2007-06-21,97.86925287356321,215.53395061728395,
2007-06-22,90.52272727272727,202.4418604651163,
2007-06-23,111.1965811965812,241.15625,
2007-06-24,40.6,120.25,
2007-06-25,89.29166666666669,195.0611111111111,
2007-06-26,92.92,203.53298611111111,
2007-06-27,93.64444444444445,191.0654761904762,
2007-06-28,81.8913043478261,179.8,
2007-06-29,82.0,168.70394736842104,
2007-06-30,81.85333333333332,205.2660256410256,
2007-07-01,153.33333333333334,282.375,
